,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,New York,Rhode Island,Georgia,New Hampshire,North Carolina,New Jersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,South Carolina,District of Columbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,South Dakota,Arkansas,Delaware,Mississippi,New Mexico,North Dakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,Puerto Rico,Virgin Islands,Guam,West Virginia,Northern Mariana Islands,American Samoa
2020-03-20,1404.0,583.0,1283.0,70.0,413.0,216.0,386.0,53.0,112.0,114.0,564.0,7113.0,44.0,482.0,55.0,144.0,896.0,364.0,150.0,165.0,237.0,37.0,81.0,63.0,115.0,49.0,269.0,126.0,71.0,49.0,73.0,29.0,115.0,194.0,45.0,537.0,169.0,548.0,14.0,100.0,39.0,80.0,43.0,27.0,22.0,14.0,57.0,106.0,31.0,19.0,14.0,6.0,14.0,8.0,0.0,0.0
2020-03-21,1655.0,751.0,1544.0,104.0,525.0,281.0,547.0,61.0,138.0,137.0,764.0,10371.0,66.0,552.0,65.0,184.0,1336.0,475.0,195.0,165.0,312.0,48.0,128.0,84.0,138.0,53.0,388.0,172.0,77.0,57.0,93.0,49.0,152.0,223.0,68.0,763.0,247.0,787.0,14.0,118.0,45.0,140.0,57.0,28.0,24.0,21.0,70.0,131.0,42.0,29.0,21.0,6.0,15.0,12.0,0.0,0.0
2020-03-22,1844.0,1047.0,1851.0,153.0,646.0,382.0,639.0,62.0,182.0,161.0,1000.0,15188.0,83.0,620.0,78.0,269.0,1914.0,591.0,245.0,190.0,424.0,56.0,204.0,103.0,171.0,67.0,504.0,194.0,98.0,66.0,130.0,52.0,219.0,327.0,90.0,837.0,351.0,1033.0,21.0,165.0,56.0,207.0,65.0,30.0,26.0,22.0,89.0,157.0,47.0,34.0,23.0,17.0,27.0,16.0,0.0,0.0
2020-03-23,2101.0,1285.0,2240.0,234.0,777.0,418.0,728.0,73.0,257.0,191.0,1222.0,20899.0,106.0,800.0,101.0,302.0,2844.0,721.0,290.0,265.0,522.0,77.0,264.0,124.0,235.0,81.0,644.0,299.0,116.0,82.0,183.0,75.0,254.0,415.0,105.0,1172.0,444.0,1324.0,28.0,201.0,87.0,249.0,83.0,32.0,28.0,36.0,107.0,196.0,50.0,45.0,31.0,17.0,29.0,16.0,0.0,0.0
2020-03-24,2469.0,1535.0,2644.0,326.0,1159.0,481.0,857.0,77.0,299.0,209.0,1467.0,25704.0,124.0,1095.0,108.0,397.0,3675.0,912.0,349.0,315.0,678.0,90.0,371.0,157.0,264.0,106.0,851.0,342.0,137.0,102.0,255.0,95.0,291.0,618.0,124.0,1388.0,564.0,1791.0,30.0,231.0,104.0,320.0,100.0,37.0,37.0,42.0,118.0,242.0,73.0,51.0,39.0,17.0,32.0,39.0,0.0,0.0
2020-03-25,2585.0,1874.0,3183.0,402.0,1838.0,623.0,1132.0,84.0,346.0,266.0,1971.0,33117.0,132.0,1385.0,137.0,562.0,4402.0,1086.0,423.0,405.0,806.0,95.0,484.0,198.0,289.0,164.0,1151.0,425.0,183.0,134.0,384.0,123.0,390.0,875.0,147.0,1795.0,707.0,2293.0,41.0,307.0,119.0,376.0,113.0,45.0,49.0,59.0,142.0,386.0,123.0,65.0,51.0,17.0,32.0,51.0,0.0,0.0
2020-03-26,3208.0,2538.0,4060.0,508.0,2417.0,754.0,1542.0,91.0,402.0,316.0,2478.0,39058.0,165.0,1641.0,158.0,639.0,6876.0,1432.0,581.0,535.0,981.0,106.0,661.0,248.0,346.0,248.0,1690.0,456.0,231.0,173.0,508.0,158.0,603.0,1012.0,179.0,2305.0,867.0,2877.0,46.0,350.0,143.0,486.0,136.0,58.0,56.0,69.0,155.0,538.0,189.0,90.0,64.0,17.0,49.0,76.0,0.0,0.0
2020-03-27,3770.0,3029.0,4915.0,665.0,3240.0,930.0,1971.0,102.0,480.0,415.0,3198.0,44746.0,203.0,2198.0,187.0,784.0,8825.0,1735.0,790.0,621.0,1180.0,120.0,992.0,302.0,398.0,322.0,2217.0,542.0,267.0,213.0,670.0,184.0,605.0,1291.0,236.0,2746.0,1144.0,3655.0,58.0,385.0,165.0,579.0,191.0,68.0,74.0,85.0,168.0,639.0,232.0,121.0,79.0,19.0,53.0,96.0,0.0,0.0
2020-03-28,4311.0,3547.0,5566.0,773.0,4257.0,1042.0,2381.0,122.0,608.0,480.0,4038.0,53517.0,239.0,2447.0,214.0,972.0,11124.0,2061.0,1066.0,738.0,1363.0,151.0,1239.0,394.0,442.0,377.0,2815.0,661.0,304.0,272.0,837.0,211.0,739.0,1524.0,298.0,3315.0,1406.0,4634.0,68.0,409.0,214.0,669.0,210.0,93.0,85.0,102.0,211.0,720.0,262.0,147.0,100.0,19.0,57.0,113.0,2.0,0.0
2020-03-29,4897.0,4615.0,6321.0,930.0,4955.0,1120.0,2722.0,138.0,719.0,549.0,4943.0,59783.0,294.0,2683.0,258.0,1166.0,13386.0,2315.0,1244.0,920.0,1569.0,175.0,1522.0,439.0,504.0,429.0,3441.0,775.0,342.0,333.0,902.0,235.0,889.0,1993.0,336.0,3539.0,1665.0,5486.0,90.0,449.0,232.0,759.0,237.0,97.0,88.0,114.0,253.0,830.0,310.0,161.0,127.0,23.0,58.0,124.0,2.0,0.0
2020-03-30,5180.0,5070.0,7421.0,1169.0,5752.0,1269.0,3065.0,185.0,806.0,607.0,5695.0,67504.0,408.0,3032.0,314.0,1303.0,16636.0,2628.0,1415.0,1044.0,1721.0,204.0,1797.0,480.0,576.0,481.0,4156.0,925.0,401.0,374.0,1049.0,256.0,1020.0,2571.0,424.0,4024.0,1933.0,6508.0,100.0,508.0,264.0,848.0,282.0,109.0,96.0,120.0,275.0,947.0,415.0,177.0,174.0,30.0,60.0,145.0,2.0,0.0
2020-03-31,5293.0,5992.0,8583.0,1298.0,6620.0,1351.0,3588.0,199.0,887.0,690.0,6742.0,76211.0,488.0,4116.0,367.0,1527.0,18696.0,2990.0,1662.0,1113.0,2049.0,224.0,2177.0,590.0,629.0,566.0,4997.0,1083.0,495.0,435.0,1350.0,293.0,1249.0,3128.0,498.0,5237.0,2199.0,7629.0,107.0,564.0,319.0,937.0,315.0,126.0,121.0,133.0,303.0,999.0,526.0,198.0,239.0,30.0,139.0,162.0,2.0,0.0
2020-04-01,5589.0,6978.0,9857.0,1413.0,7738.0,1552.0,4402.0,249.0,1012.0,737.0,7769.0,84364.0,566.0,4747.0,415.0,1591.0,22255.0,3346.0,1985.0,1279.0,2689.0,258.0,2578.0,674.0,689.0,719.0,5805.0,1293.0,586.0,489.0,1580.0,321.0,1511.0,3557.0,549.0,6424.0,2548.0,9292.0,129.0,624.0,368.0,1073.0,363.0,147.0,138.0,143.0,344.0,1108.0,669.0,219.0,286.0,30.0,147.0,191.0,6.0,0.0
2020-04-02,6586.0,7695.0,11190.0,1600.0,8966.0,1730.0,4952.0,273.0,1077.0,827.0,9000.0,93360.0,657.0,5444.0,479.0,1858.0,25590.0,3728.0,2331.0,1458.0,2868.0,283.0,3056.0,747.0,742.0,879.0,7021.0,1554.0,653.0,554.0,1834.0,338.0,1706.0,3824.0,614.0,9152.0,2903.0,10791.0,165.0,683.0,393.0,1177.0,403.0,159.0,154.0,146.0,376.0,1270.0,891.0,241.0,316.0,37.0,152.0,217.0,8.0,0.0
2020-04-03,6967.0,8904.0,12569.0,1769.0,10402.0,1916.0,5773.0,297.0,1248.0,899.0,10260.0,103689.0,711.0,5967.0,540.0,2093.0,29895.0,4182.0,2758.0,1549.0,3032.0,317.0,3455.0,762.0,789.0,989.0,8420.0,1700.0,757.0,625.0,2113.0,389.0,2011.0,4915.0,699.0,10299.0,3312.0,12669.0,187.0,738.0,450.0,1358.0,495.0,173.0,167.0,156.0,432.0,1535.0,1012.0,262.0,378.0,38.0,154.0,242.0,8.0,0.0
2020-04-04,7499.0,10357.0,13796.0,2019.0,11736.0,2112.0,6566.0,339.0,1426.0,1000.0,11537.0,115963.0,806.0,6383.0,621.0,2402.0,34124.0,4574.0,3125.0,1758.0,3265.0,349.0,3975.0,909.0,865.0,1159.0,10110.0,1917.0,902.0,702.0,2291.0,461.0,2408.0,5276.0,786.0,12500.0,3739.0,14225.0,212.0,743.0,593.0,1455.0,544.0,186.0,189.0,169.0,456.0,1632.0,1076.0,281.0,452.0,42.0,223.0,282.0,8.0,0.0
2020-04-05,7985.0,11276.0,15202.0,2269.0,12500.0,2267.0,7117.0,377.0,1618.0,1068.0,12342.0,124085.0,922.0,6742.0,669.0,2585.0,37505.0,4950.0,3609.0,1880.0,3538.0,369.0,4437.0,1048.0,935.0,1251.0,11590.0,2049.0,998.0,769.0,2367.0,512.0,2636.0,5675.0,868.0,13014.0,4043.0,15633.0,240.0,853.0,673.0,1638.0,624.0,207.0,200.0,183.0,470.0,1840.0,1100.0,298.0,475.0,42.0,265.0,325.0,8.0,0.0
2020-04-06,8385.0,12262.0,16361.0,2466.0,13837.0,2440.0,8150.0,438.0,1662.0,1132.0,13621.0,133389.0,1082.0,7558.0,715.0,2870.0,41090.0,5172.0,4045.0,1971.0,3753.0,385.0,4986.0,1057.0,986.0,1326.0,13075.0,2232.0,1097.0,854.0,2722.0,543.0,2877.0,6906.0,946.0,14867.0,4450.0,17129.0,288.0,927.0,783.0,1738.0,686.0,225.0,213.0,189.0,499.0,2005.0,1170.0,319.0,513.0,44.0,266.0,347.0,8.0,0.0
2020-04-07,8683.0,13549.0,17540.0,2577.0,15202.0,2578.0,8968.0,491.0,1737.0,1181.0,14739.0,141703.0,1229.0,9156.0,747.0,3220.0,44416.0,5429.0,4371.0,2101.0,4010.0,408.0,5544.0,1289.0,1069.0,1470.0,14582.0,2417.0,1211.0,905.0,3037.0,575.0,3332.0,7781.0,1048.0,16284.0,4783.0,18851.0,320.0,997.0,928.0,1915.0,794.0,237.0,221.0,211.0,519.0,2197.0,1210.0,319.0,573.0,45.0,274.0,413.0,8.0,0.0
2020-04-08,9098.0,15078.0,19043.0,2726.0,16790.0,2756.0,9897.0,538.0,1860.0,1239.0,15690.0,151271.0,1450.0,10204.0,788.0,3423.0,47437.0,5655.0,5529.0,2318.0,4246.0,433.0,5986.0,1393.0,1154.0,1523.0,16414.0,2552.0,1440.0,1055.0,3327.0,605.0,3644.0,8781.0,1145.0,17030.0,5149.0,20220.0,393.0,1077.0,1116.0,2003.0,865.0,251.0,230.0,224.0,537.0,2498.0,1232.0,332.0,620.0,46.0,409.0,483.0,11.0,0.0
2020-04-09,9609.0,16422.0,20191.0,3018.0,18941.0,2885.0,11372.0,594.0,1980.0,1321.0,16819.0,162036.0,1727.0,10885.0,819.0,3651.0,51027.0,6202.0,6185.0,2456.0,4456.0,440.0,6400.0,1525.0,1242.0,1683.0,18379.0,2792.0,1523.0,1116.0,3539.0,628.0,4041.0,9784.0,1270.0,18283.0,5513.0,21375.0,447.0,1146.0,1209.0,2260.0,989.0,269.0,303.0,233.0,560.0,2838.0,1366.0,354.0,683.0,50.0,542.0,524.0,11.0,0.0
2020-04-10,9888.0,17887.0,21366.0,3112.0,20974.0,3068.0,12291.0,678.0,2103.0,1371.0,17960.0,172830.0,2015.0,11859.0,885.0,3906.0,54588.0,6510.0,6968.0,2606.0,4793.0,463.0,6960.0,1702.0,1335.0,1794.0,20128.0,3065.0,1660.0,1180.0,3799.0,679.0,4509.0,10538.0,1388.0,19253.0,5879.0,22646.0,536.0,1202.0,1326.0,2469.0,1090.0,278.0,320.0,244.0,586.0,3008.0,1425.0,365.0,725.0,51.0,577.0,537.0,11.0,0.0
2020-04-11,10227.0,19180.0,22421.0,3393.0,22860.0,3213.0,13208.0,718.0,2208.0,1447.0,18978.0,182990.0,2349.0,12261.0,929.0,4310.0,58151.0,6893.0,7694.0,2720.0,4983.0,484.0,7494.0,1851.0,1427.0,1868.0,21774.0,3207.0,1778.0,1282.0,4024.0,711.0,5076.0,11510.0,1510.0,20014.0,6251.0,23855.0,626.0,1228.0,1479.0,2642.0,1174.0,293.0,343.0,255.0,616.0,3262.0,1438.0,377.0,788.0,51.0,681.0,593.0,11.0,0.0
2020-04-12,10414.0,20852.0,23323.0,3539.0,25475.0,3341.0,13776.0,805.0,2305.0,1527.0,19855.0,191425.0,2665.0,12103.0,985.0,4520.0,61850.0,7303.0,8225.0,2860.0,5144.0,497.0,7990.0,1963.0,1621.0,1970.0,22955.0,3319.0,1875.0,1337.0,4160.0,727.0,5273.0,12035.0,1587.0,20595.0,6605.0,24496.0,729.0,1280.0,1625.0,2781.0,1245.0,308.0,364.0,270.0,633.0,3583.0,1457.0,387.0,897.0,51.0,716.0,615.0,11.0,0.0
2020-04-13,10547.0,22025.0,24334.0,3702.0,26867.0,3428.0,14487.0,870.0,2368.0,1584.0,21011.0,197973.0,2976.0,13125.0,1020.0,4788.0,64584.0,7691.0,8936.0,3036.0,5483.0,502.0,8300.0,2048.0,1650.0,2069.0,24295.0,3439.0,1955.0,1384.0,4388.0,748.0,5746.0,13381.0,1710.0,21016.0,6975.0,25490.0,867.0,1475.0,1761.0,2942.0,1345.0,331.0,373.0,275.0,698.0,3805.0,1499.0,394.0,903.0,51.0,719.0,638.0,11.0,0.0
2020-04-14,10711.0,23247.0,25758.0,3806.0,28163.0,3555.0,15303.0,930.0,2420.0,1633.0,21620.0,205375.0,3251.0,13913.0,1091.0,4992.0,68824.0,7941.0,9472.0,3137.0,5654.0,511.0,8598.0,2210.0,1695.0,2184.0,25591.0,3553.0,2058.0,1440.0,4686.0,752.0,6173.0,13989.0,1899.0,21518.0,7280.0,26845.0,987.0,1498.0,1926.0,3087.0,1407.0,341.0,373.0,283.0,734.0,3953.0,1538.0,399.0,923.0,51.0,721.0,697.0,13.0,0.0
2020-04-15,10806.0,24593.0,27107.0,3962.0,29918.0,3721.0,16106.0,994.0,2549.0,1663.0,22526.0,217130.0,3529.0,14583.0,1139.0,5123.0,71030.0,8280.0,10096.0,3212.0,5864.0,524.0,9030.0,2295.0,1809.0,2263.0,26804.0,3656.0,2197.0,1503.0,4895.0,759.0,6502.0,14755.0,1995.0,21951.0,7791.0,27894.0,1168.0,1599.0,2014.0,3360.0,1484.0,365.0,392.0,291.0,770.0,4241.0,1587.0,404.0,974.0,51.0,750.0,725.0,13.0,0.0
2020-04-16,11180.0,25734.0,28142.0,4234.0,32181.0,3875.0,16928.0,1094.0,2687.0,1736.0,23332.0,225761.0,3838.0,15644.0,1211.0,5463.0,75317.0,8675.0,10851.0,3321.0,6077.0,535.0,9619.0,2429.0,1912.0,2357.0,28314.0,3931.0,2350.0,1595.0,5111.0,768.0,6891.0,15884.0,2141.0,22532.0,8414.0,29120.0,1311.0,1620.0,2075.0,3624.0,1597.0,393.0,393.0,298.0,796.0,4404.0,1609.0,415.0,1043.0,51.0,790.0,739.0,13.0,0.0
2020-04-17,11479.0,27575.0,29398.0,4507.0,34402.0,4045.0,18131.0,1216.0,2813.0,1785.0,24745.0,233293.0,4177.0,16658.0,1287.0,5859.0,78467.0,9047.0,11641.0,3524.0,6423.0,547.0,10235.0,2522.0,2071.0,2465.0,30121.0,4086.0,2476.0,1732.0,5283.0,779.0,7492.0,16809.0,2332.0,23118.0,9107.0,29954.0,1411.0,1695.0,2323.0,3793.0,1711.0,439.0,401.0,307.0,827.0,4572.0,1655.0,422.0,1068.0,53.0,796.0,776.0,14.0,0.0
2020-04-18,11850.0,29160.0,30829.0,4719.0,36372.0,4199.0,18927.0,1348.0,2942.0,1844.0,25484.0,240542.0,4491.0,17014.0,1342.0,6140.0,81420.0,9433.0,12379.0,3626.0,6624.0,568.0,10730.0,2707.0,2213.0,2570.0,31742.0,4246.0,2666.0,1820.0,5517.0,803.0,8053.0,17550.0,2513.0,23580.0,10222.0,30718.0,1541.0,1777.0,2538.0,3974.0,1798.0,528.0,412.0,312.0,847.0,4723.0,1668.0,426.0,1118.0,53.0,805.0,825.0,14.0,0.0
2020-04-19,11864.0,30357.0,31544.0,4929.0,38077.0,4346.0,19441.0,1473.0,3071.0,1910.0,26306.0,246741.0,4706.0,17619.0,1392.0,6493.0,85301.0,9730.0,12892.0,3710.0,6824.0,574.0,11301.0,2960.0,2356.0,2599.0,32992.0,4377.0,2793.0,1897.0,5667.0,812.0,8536.0,17962.0,2915.0,23928.0,11602.0,31349.0,1635.0,1781.0,2538.0,4274.0,1845.0,585.0,422.0,317.0,867.0,4903.0,1672.0,433.0,1213.0,53.0,808.0,890.0,14.0,0.0
2020-04-20,12255.0,31508.0,33862.0,5064.0,39643.0,4564.0,20035.0,1646.0,3213.0,1956.0,27050.0,251608.0,5090.0,18447.0,1447.0,6764.0,88806.0,10106.0,13750.0,3830.0,6994.0,578.0,11784.0,3050.0,2470.0,2680.0,34005.0,4439.0,2927.0,2030.0,5807.0,816.0,8989.0,19815.0,3175.0,24523.0,12919.0,31929.0,1685.0,1971.0,2745.0,4512.0,1971.0,627.0,426.0,319.0,875.0,5078.0,1736.0,433.0,1252.0,54.0,811.0,908.0,14.0,0.0
2020-04-21,12410.0,33059.0,35844.0,5251.0,41199.0,4691.0,20949.0,1726.0,3301.0,2002.0,27861.0,255932.0,5500.0,19189.0,1491.0,6951.0,92387.0,10447.0,14261.0,3937.0,7317.0,580.0,12214.0,3193.0,2567.0,2807.0,35384.0,4608.0,3098.0,2114.0,5941.0,818.0,9629.0,20360.0,3641.0,24854.0,13725.0,32936.0,1755.0,2262.0,2931.0,4716.0,2072.0,644.0,442.0,327.0,888.0,5327.0,1766.0,437.0,915.0,54.0,852.0,929.0,14.0,0.0
2020-04-22,12606.0,35108.0,37573.0,5459.0,42944.0,4915.0,21769.0,1826.0,3451.0,2059.0,28301.0,261591.0,5841.0,20099.0,1588.0,7220.0,95865.0,10878.0,14842.0,4081.0,7681.0,586.0,12575.0,3373.0,2721.0,2894.0,36763.0,4761.0,3206.0,2291.0,6137.0,823.0,10265.0,22469.0,3764.0,25317.0,14117.0,33973.0,1858.0,2392.0,3200.0,4894.0,2210.0,679.0,447.0,333.0,907.0,5610.0,1802.0,439.0,915.0,54.0,911.0,939.0,14.0,0.0
2020-04-23,12981.0,36935.0,39534.0,5769.0,46023.0,5125.0,22706.0,2190.0,3621.0,2127.0,29640.0,267932.0,6256.0,20905.0,1670.0,7608.0,99989.0,11262.0,15805.0,4208.0,8169.0,590.0,13196.0,3548.0,2942.0,3017.0,38334.0,4917.0,3361.0,2626.0,6321.0,825.0,10999.0,23100.0,3939.0,25798.0,14694.0,35253.0,1956.0,2599.0,3308.0,5153.0,2379.0,709.0,453.0,335.0,937.0,5832.0,1836.0,442.0,1230.0,54.0,979.0,981.0,14.0,0.0
2020-04-24,13197.0,39658.0,41368.0,6045.0,50969.0,5431.0,23650.0,2474.0,3782.0,2177.0,30525.0,276218.0,6699.0,21575.0,1720.0,8052.0,102196.0,12255.0,16693.0,4398.0,8618.0,595.0,13848.0,3779.0,3185.0,3120.0,40298.0,5070.0,3528.0,2842.0,6625.0,827.0,11595.0,23921.0,4459.0,26199.0,15169.0,36628.0,2040.0,2810.0,3442.0,5434.0,2524.0,748.0,473.0,337.0,965.0,6026.0,1870.0,444.0,1276.0,55.0,997.0,1010.0,14.0,0.0
2020-04-25,13565.0,41777.0,42590.0,6280.0,53348.0,5762.0,24494.0,2898.0,3950.0,2253.0,30831.0,286901.0,7129.0,22225.0,1793.0,8548.0,105523.0,12967.0,17844.0,4539.0,8918.0,597.0,14567.0,3905.0,3446.0,3193.0,41626.0,5253.0,3699.0,3091.0,6826.0,843.0,12365.0,24582.0,5109.0,26571.0,15587.0,37302.0,2147.0,2909.0,3576.0,5718.0,2662.0,803.0,477.0,337.0,990.0,6213.0,1887.0,445.0,1307.0,57.0,997.0,1025.0,14.0,0.0
2020-04-26,13744.0,43903.0,43691.0,6526.0,54938.0,5986.0,25209.0,3126.0,4123.0,2311.0,31520.0,292914.0,7439.0,22459.0,1864.0,8830.0,109038.0,13440.0,18664.0,4638.0,9435.0,599.0,15187.0,4074.0,3602.0,3253.0,42709.0,5490.0,3841.0,3198.0,6997.0,851.0,12969.0,25269.0,5490.0,26832.0,15963.0,38003.0,2213.0,3001.0,4034.0,5911.0,2728.0,867.0,502.0,339.0,1015.0,6421.0,1897.0,448.0,1371.0,59.0,997.0,1054.0,14.0,0.0
2020-04-27,13958.0,45883.0,45208.0,6716.0,56462.0,6164.0,25963.0,3487.0,4236.0,2354.0,32130.0,296991.0,7708.0,23229.0,1938.0,9035.0,111188.0,13804.0,19574.0,4708.0,9739.0,600.0,16137.0,4146.0,3816.0,3280.0,43728.0,5613.0,3892.0,3407.0,7171.0,855.0,13534.0,25997.0,5868.0,27111.0,16325.0,38457.0,2246.0,3069.0,4162.0,6094.0,2825.0,942.0,520.0,343.0,1023.0,6539.0,1917.0,449.0,1388.0,59.0,1113.0,1078.0,14.0,0.0
2020-04-28,14165.0,48102.0,46570.0,6948.0,58302.0,6389.0,26868.0,3613.0,4343.0,2385.0,32838.0,300276.0,7926.0,23607.0,2010.0,9568.0,113856.0,14239.0,20200.0,4812.0,9974.0,602.0,16783.0,4375.0,4181.0,3410.0,45323.0,5735.0,3994.0,3601.0,7306.0,862.0,14338.0,26312.0,6376.0,27329.0,16769.0,39469.0,2314.0,3127.0,4575.0,6342.0,2975.0,991.0,536.0,349.0,1040.0,6750.0,1952.0,451.0,1400.0,62.0,1114.0,1096.0,14.0,0.0
2020-04-29,14490.0,50355.0,48904.0,7202.0,60265.0,6621.0,27839.0,3876.0,4499.0,2446.0,33185.0,304994.0,8247.0,24300.0,2054.0,9947.0,116264.0,14680.0,20942.0,4934.0,10255.0,605.0,17409.0,4538.0,4644.0,3473.0,46191.0,5881.0,4106.0,3811.0,7426.0,862.0,14961.0,26767.0,6843.0,27703.0,17303.0,40443.0,2375.0,3207.0,4655.0,6569.0,3213.0,1033.0,544.0,353.0,1056.0,6925.0,1984.0,451.0,1465.0,66.0,1114.0,1110.0,14.0,0.0
2020-04-30,14814.0,52918.0,50470.0,7648.0,62205.0,6973.0,29072.0,4332.0,4672.0,2510.0,33683.0,309696.0,8621.0,25431.0,2146.0,10507.0,118652.0,15207.0,21825.0,5053.0,10506.0,609.0,18099.0,4708.0,5136.0,3618.0,48224.0,6095.0,4323.0,4305.0,7563.0,866.0,15846.0,27700.0,7145.0,28044.0,18027.0,41348.0,2450.0,3281.0,4734.0,6815.0,3411.0,1067.0,559.0,353.0,1095.0,7068.0,2016.0,452.0,1537.0,66.0,1115.0,1126.0,14.0,0.0
2020-05-01,15134.0,56055.0,52318.0,7962.0,64311.0,7439.0,30342.0,4838.0,4829.0,2579.0,34720.0,313575.0,8962.0,26436.0,2310.0,10922.0,121190.0,15661.0,23566.0,5249.0,11781.0,610.0,18941.0,4879.0,5730.0,3748.0,49764.0,6258.0,4658.0,4510.0,7840.0,879.0,16901.0,28764.0,7883.0,28754.0,18743.0,42348.0,2525.0,3310.0,4918.0,7212.0,3513.0,1107.0,566.0,362.0,1123.0,7294.0,2035.0,452.0,1573.0,66.0,1115.0,1152.0,14.0,0.0
2020-05-02,15383.0,58505.0,53753.0,8364.0,66263.0,7785.0,31433.0,5332.0,4981.0,2635.0,35455.0,318134.0,9289.0,27268.0,2429.0,11514.0,123717.0,16118.0,24568.0,5390.0,12376.0,611.0,19629.0,4881.0,6228.0,3851.0,51071.0,6489.0,4797.0,4863.0,8154.0,886.0,17731.0,29287.0,8641.0,29183.0,19335.0,43191.0,2587.0,3372.0,5038.0,7441.0,3732.0,1153.0,579.0,363.0,1152.0,7611.0,2061.0,454.0,1755.0,66.0,1117.0,1185.0,14.0,0.0
2020-05-03,15943.0,61499.0,55072.0,8640.0,68087.0,8089.0,32299.0,5686.0,5175.0,2680.0,36070.0,321833.0,9477.0,27618.0,2518.0,11668.0,126744.0,16527.0,25561.0,5473.0,12871.0,611.0,20267.0,5223.0,6663.0,3972.0,52079.0,6626.0,5016.0,5177.0,8454.0,897.0,18671.0,29287.0,9169.0,29383.0,19914.0,43803.0,2630.0,3431.0,5208.0,7550.0,3850.0,1191.0,586.0,366.0,1185.0,7888.0,2059.0,454.0,1806.0,66.0,1118.0,1196.0,14.0,0.0
2020-05-04,16047.0,63840.0,56333.0,8919.0,69087.0,8362.0,33134.0,6123.0,5326.0,2759.0,36889.0,324357.0,9652.0,28350.0,2588.0,11871.0,128269.0,16799.0,26509.0,5627.0,13283.0,612.0,20855.0,5370.0,7234.0,4044.0,52992.0,6757.0,5170.0,5385.0,8776.0,902.0,19492.0,29973.0,9703.0,29746.0,20474.0,43996.0,2667.0,3469.0,5288.0,7877.0,4030.0,1225.0,596.0,368.0,1205.0,8112.0,2106.0,456.0,1875.0,66.0,1118.0,1225.0,14.0,0.0
2020-05-05,16234.0,65889.0,58848.0,9305.0,70271.0,8696.0,34286.0,6442.0,5449.0,2839.0,37431.0,326659.0,9933.0,28876.0,2636.0,12283.0,130593.0,17256.0,27217.0,5665.0,13555.0,615.0,21423.0,5822.0,7851.0,4127.0,53967.0,6841.0,5322.0,5627.0,8919.0,907.0,20256.0,30621.0,10111.0,30069.0,20969.0,44391.0,2720.0,3525.0,5371.0,8207.0,4137.0,1266.0,604.0,369.0,1226.0,8437.0,2127.0,456.0,1924.0,66.0,1118.0,1243.0,14.0,0.0
2020-05-06,16873.0,68164.0,60787.0,9707.0,72025.0,9052.0,35441.0,6771.0,5605.0,2916.0,37994.0,329405.0,10205.0,29724.0,2741.0,12783.0,131890.0,17720.0,28263.0,5744.0,13737.0,616.0,22286.0,5946.0,8579.0,4201.0,54989.0,6936.0,5461.0,5893.0,9164.0,908.0,20256.0,30995.0,10404.0,30472.0,21576.0,45079.0,2779.0,3611.0,5778.0,8424.0,4290.0,1323.0,631.0,370.0,1254.0,8691.0,2158.0,456.0,1968.0,66.0,1118.0,1277.0,15.0,0.0
2020-05-07,17187.0,70802.0,62481.0,9945.0,73721.0,9369.0,36682.0,7190.0,5724.0,2989.0,38820.0,332931.0,10530.0,30524.0,2843.0,13431.0,133635.0,18264.0,29476.0,5858.0,14108.0,619.0,22942.0,6173.0,9364.0,4330.0,56149.0,7142.0,5654.0,6240.0,9409.0,916.0,21570.0,31784.0,11059.0,30725.0,22131.0,45643.0,2905.0,3694.0,5939.0,8686.0,4492.0,1371.0,635.0,373.0,1330.0,9046.0,2178.0,456.0,2031.0,68.0,1118.0,1298.0,15.0,0.0
2020-05-08,17477.0,73688.0,64616.0,10526.0,75333.0,9750.0,37943.0,7830.0,5919.0,3068.0,39191.0,335804.0,10779.0,31089.0,2947.0,13879.0,135454.0,18719.0,30592.0,5942.0,14276.0,619.0,23620.0,6298.0,10087.0,4424.0,57501.0,7367.0,5899.0,6751.0,9573.0,919.0,22342.0,32411.0,11457.0,30928.0,23018.0,46319.0,3144.0,3747.0,6083.0,9090.0,4673.0,1425.0,644.0,376.0,1374.0,9385.0,2205.0,458.0,2156.0,69.0,1120.0,1324.0,15.0,0.0
2020-05-09,17629.0,76008.0,66824.0,10960.0,76743.0,10099.0,38849.0,8233.0,6103.0,3160.0,39993.0,338519.0,10989.0,31481.0,3011.0,14387.0,137085.0,19267.0,31638.0,6046.0,14675.0,620.0,24239.0,6469.0,10789.0,4490.0,58661.0,7531.0,6102.0,6923.0,9737.0,921.0,23196.0,32984.0,11671.0,31490.0,23697.0,46735.0,3393.0,3747.0,6277.0,9378.0,4778.0,1464.0,653.0,377.0,1408.0,9668.0,2230.0,458.0,2173.0,69.0,1120.0,1348.0,16.0,0.0
